metric,value
group_accuracy,0.8458333333333333
user_accuracy,0.0
full_identity_accuracy,0.0
lbit_accuracy,0.7577083333333333
false_positive_rate,0.0
false_negative_rate,1.0
avg_invalid_symbols,1.0172916666666667
avg_hamming_distance,0.0
avg_z_score,6.274603741318247
