metric,value
group_accuracy,0.914375
user_accuracy,0.8546365914786967
full_identity_accuracy,0.7814583333333334
lbit_accuracy,0.664375
false_positive_rate,0.12729166666666666
false_negative_rate,0.09125
avg_invalid_symbols,1.0325
avg_hamming_distance,0.0
avg_z_score,5.854329490610855
