metric,value
group_accuracy,0.39645833333333336
user_accuracy,0.0
full_identity_accuracy,0.0
lbit_accuracy,0.09145833333333334
false_positive_rate,0.0
false_negative_rate,1.0
avg_invalid_symbols,3.234583333333333
avg_hamming_distance,0.0025
avg_z_score,4.223645833257667
