metric,value
group_accuracy,0.739375
user_accuracy,0.484080022541561
full_identity_accuracy,0.35791666666666666
lbit_accuracy,0.10916666666666666
false_positive_rate,0.4529166666666667
false_negative_rate,0.18916666666666668
avg_invalid_symbols,3.127083333333333
avg_hamming_distance,0.00625
avg_z_score,4.2776686786875535
