scheme,model,run_tag,l_bits,group_bits,user_bits,num_prompts,num_attack_variants_per_prompt,total_attack_results,random_seed,generated_utc,paraphrase_ratio,paraphrase_mode,num_results,group_accuracy,user_accuracy,full_identity_accuracy,lbit_accuracy,false_positive_rate,false_negative_rate,avg_invalid_symbols,avg_hamming_distance,avg_z_score
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.15,middle,300,0.8666666666666667,0.0,0.0,0.79,0.0,1.0,0.9066666666666666,0.0,6.351744309943634
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.15,random,300,0.8533333333333334,0.0,0.0,0.7533333333333333,0.0,1.0,0.9833333333333333,0.0,6.334690134110418
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.15,start,300,0.86,0.0,0.0,0.8,0.0,1.0,0.8866666666666667,0.0,6.5136173112609175
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.2,end,300,0.8,0.0,0.0,0.66,0.0,1.0,1.33,0.0,5.86820128712513
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.2,middle,300,0.8633333333333333,0.0,0.0,0.7933333333333333,0.0,1.0,0.92,0.0,6.311139272715917
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.2,random,300,0.8433333333333334,0.0,0.0,0.7533333333333333,0.0,1.0,0.98,0.0,6.262439798589859
hi_dypa,gpt2,job_7963209,8,8.0,0.0,300,16,4800,1164504326,2025-12-22T15:23:36.064196Z,0.2,start,300,0.86,0.0,0.0,0.8066666666666666,0.0,1.0,0.8766666666666667,0.0,6.4877412663819385
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.05,end,300,,,0.7333333333333333,0.6833333333333333,0.19666666666666666,0.07,1.58,0.0033333333333333335,5.755571505451648
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.05,middle,300,,,0.7866666666666666,0.7533333333333333,0.16333333333333333,0.05,1.1733333333333333,0.0033333333333333335,6.176891877137003
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.05,random,300,,,0.7866666666666666,0.7466666666666667,0.15666666666666668,0.056666666666666664,1.1766666666666667,0.0,6.204166353667447
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.05,start,300,,,0.8333333333333334,0.81,0.13666666666666666,0.03,0.86,0.0,6.539278120015775
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.1,end,300,,,0.7333333333333333,0.6833333333333333,0.19666666666666666,0.07,1.58,0.0033333333333333335,5.753017602414127
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.1,middle,300,,,0.7866666666666666,0.75,0.16333333333333333,0.05,1.1766666666666667,0.0033333333333333335,6.175850428686122
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.1,random,300,,,0.8066666666666666,0.7733333333333333,0.14666666666666667,0.04666666666666667,1.07,0.0033333333333333335,6.255530568041872
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.1,start,300,,,0.8333333333333334,0.81,0.13666666666666666,0.03,0.86,0.0,6.5379132868733265
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.15,end,300,,,0.73,0.68,0.2,0.07,1.5833333333333333,0.0033333333333333335,5.743164830636067
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.15,middle,300,,,0.7866666666666666,0.7466666666666667,0.16333333333333333,0.05,1.18,0.0033333333333333335,6.163229527462646
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.15,random,300,,,0.79,0.7533333333333333,0.15,0.06,1.1933333333333334,0.0,6.163429910126904
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.15,start,300,,,0.8333333333333334,0.8033333333333333,0.13666666666666666,0.03,0.8666666666666667,0.0,6.533521926423509
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.2,end,300,,,0.7066666666666667,0.6533333333333333,0.22333333333333333,0.07,1.6333333333333333,0.0033333333333333335,5.668324066685937
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.2,middle,300,,,0.7833333333333333,0.7433333333333333,0.16666666666666666,0.05,1.1966666666666668,0.0033333333333333335,6.121209218046985
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.2,random,300,,,0.7866666666666666,0.75,0.15666666666666668,0.056666666666666664,1.1966666666666668,0.0033333333333333335,6.173303781220488
naive,gpt2,job_7963209,8,,,300,16,4800,1000481546,2025-12-20T17:25:00.160445Z,0.2,start,300,,,0.8366666666666667,0.81,0.13333333333333333,0.03,0.8533333333333334,0.0,6.5050113487082735
