metric,value
group_accuracy,0.425
user_accuracy,0.0
full_identity_accuracy,0.0
lbit_accuracy,0.10333333333333333
false_positive_rate,0.0
false_negative_rate,1.0
avg_invalid_symbols,3.1666666666666665
avg_hamming_distance,0.0033333333333333335
avg_z_score,4.291245266373171
