metric,value
group_accuracy,0.695
user_accuracy,0.5011990407673861
full_identity_accuracy,0.34833333333333333
lbit_accuracy,0.11
false_positive_rate,0.49333333333333335
false_negative_rate,0.15833333333333333
avg_invalid_symbols,3.21
avg_hamming_distance,0.0016666666666666668
avg_z_score,4.24657168716804
