metric,value
group_accuracy,0.8935416666666667
user_accuracy,0.9181627418978783
full_identity_accuracy,0.8204166666666667
lbit_accuracy,0.7485416666666667
false_positive_rate,0.09145833333333334
false_negative_rate,0.088125
avg_invalid_symbols,1.0391666666666666
avg_hamming_distance,0.0
avg_z_score,6.233565740514873
