metric,value
group_accuracy,0.84
user_accuracy,0.9821428571428571
full_identity_accuracy,0.825
lbit_accuracy,0.7666666666666667
false_positive_rate,0.04666666666666667
false_negative_rate,0.12833333333333333
avg_invalid_symbols,1.05
avg_hamming_distance,0.0
avg_z_score,6.208420375610284
