metric,value
group_accuracy,0.83
user_accuracy,0.9477911646586346
full_identity_accuracy,0.7866666666666666
lbit_accuracy,0.7416666666666667
false_positive_rate,0.065
false_negative_rate,0.14833333333333334
avg_invalid_symbols,1.3033333333333332
avg_hamming_distance,0.0
avg_z_score,6.080659581710493
