metric,value
group_accuracy,0.89
user_accuracy,0.9119850187265918
full_identity_accuracy,0.8116666666666666
lbit_accuracy,0.735
false_positive_rate,0.09166666666666666
false_negative_rate,0.09666666666666666
avg_invalid_symbols,1.07
avg_hamming_distance,0.0
avg_z_score,6.234241753475873
