metric,value
group_accuracy,0.7697916666666667
user_accuracy,0.411637347767253
full_identity_accuracy,0.316875
lbit_accuracy,0.11583333333333333
false_positive_rate,0.44354166666666667
false_negative_rate,0.23958333333333334
avg_invalid_symbols,3.1622916666666665
avg_hamming_distance,0.004375
avg_z_score,4.251144936614949
