metric,value
group_accuracy,0.8489583333333334
user_accuracy,0.9629447852760736
full_identity_accuracy,0.8175
lbit_accuracy,0.7235416666666666
false_positive_rate,0.06104166666666667
false_negative_rate,0.12145833333333333
avg_invalid_symbols,1.1889583333333333
avg_hamming_distance,0.0
avg_z_score,6.199891003391616
