metric,value
group_accuracy,0.7833333333333333
user_accuracy,0.40425531914893614
full_identity_accuracy,0.31666666666666665
lbit_accuracy,0.10166666666666667
false_positive_rate,0.45666666666666667
false_negative_rate,0.22666666666666666
avg_invalid_symbols,3.0833333333333335
avg_hamming_distance,0.0033333333333333335
avg_z_score,4.301306214747213
