metric,value
group_accuracy,0.5447916666666667
user_accuracy,0.4390057361376673
full_identity_accuracy,0.23916666666666667
lbit_accuracy,0.11479166666666667
false_positive_rate,0.3
false_negative_rate,0.4608333333333333
avg_invalid_symbols,3.0610416666666667
avg_hamming_distance,0.005
avg_z_score,4.2890077589901
