metric,value
group_accuracy,0.55
user_accuracy,0.3090909090909091
full_identity_accuracy,0.17
lbit_accuracy,0.07666666666666666
false_positive_rate,0.37166666666666665
false_negative_rate,0.4583333333333333
avg_invalid_symbols,3.285
avg_hamming_distance,0.008333333333333333
avg_z_score,4.196314481093894
