metric,value
group_accuracy,0.9141666666666667
user_accuracy,0.8614402917046491
full_identity_accuracy,0.7875
lbit_accuracy,0.6547916666666667
false_positive_rate,0.14229166666666668
false_negative_rate,0.07020833333333333
avg_invalid_symbols,1.0914583333333334
avg_hamming_distance,0.0
avg_z_score,5.759684786092285
