metric,value
group_accuracy,0.7979166666666667
user_accuracy,0.0
full_identity_accuracy,0.0
lbit_accuracy,0.6397916666666666
false_positive_rate,0.0
false_negative_rate,1.0
avg_invalid_symbols,1.373125
avg_hamming_distance,0.0
avg_z_score,5.640335099192631
