metric,value
group_accuracy,0.8816666666666667
user_accuracy,0.9371455576559546
full_identity_accuracy,0.82625
lbit_accuracy,0.743125
false_positive_rate,0.09270833333333334
false_negative_rate,0.08104166666666666
avg_invalid_symbols,1.0172916666666667
avg_hamming_distance,0.0020833333333333333
avg_z_score,6.281013241831547
