metric,value
group_accuracy,0.604375
user_accuracy,0.38676318510858326
full_identity_accuracy,0.23375
lbit_accuracy,0.11354166666666667
false_positive_rate,0.3670833333333333
false_negative_rate,0.39916666666666667
avg_invalid_symbols,3.031041666666667
avg_hamming_distance,0.00375
avg_z_score,4.321736596399367
