metric,value
group_accuracy,0.6477083333333333
user_accuracy,0.5516243165004825
full_identity_accuracy,0.3572916666666667
lbit_accuracy,0.10208333333333333
false_positive_rate,0.490625
false_negative_rate,0.15208333333333332
avg_invalid_symbols,3.111458333333333
avg_hamming_distance,0.001875
avg_z_score,4.2977614554598995
