metric,value
group_accuracy,0.7283333333333334
user_accuracy,0.4691075514874142
full_identity_accuracy,0.3416666666666667
lbit_accuracy,0.11333333333333333
false_positive_rate,0.4766666666666667
false_negative_rate,0.18166666666666667
avg_invalid_symbols,3.19
avg_hamming_distance,0.0016666666666666668
avg_z_score,4.294353565751827
