metric,value
group_accuracy,0.878125
user_accuracy,0.9131672597864768
full_identity_accuracy,0.801875
lbit_accuracy,0.759375
false_positive_rate,0.07625
false_negative_rate,0.121875
avg_invalid_symbols,0.9404166666666667
avg_hamming_distance,0.0
avg_z_score,6.2920192048855546
